_id,latitude,longitude,rssi,logdate,mcc,mnc,lac,cellid,site_lat,site_lng,tech,ber,callstate,roaming,datastate,dataactivity,make,model,mobilerxbytes,mobiletxbytes,totalrxbytes,totaltxbytes,snr,notes,cellname
1173,32242582,-110964890,-81,10 Jul 2014 13:53:28,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1174,32242582,-110964792,-85,10 Jul 2014 13:53:29,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1175,32242582,-110964694,-87,10 Jul 2014 13:53:30,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1176,32242582,-110964594,-87,10 Jul 2014 13:53:31,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1177,32242578,-110964498,-87,10 Jul 2014 13:53:32,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1178,32242574,-110964405,-87,10 Jul 2014 13:53:33,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1179,32242571,-110964315,-87,10 Jul 2014 13:53:34,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1180,32242575,-110964229,-87,10 Jul 2014 13:53:35,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1181,32242580,-110964146,-87,10 Jul 2014 13:53:36,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1182,32242583,-110964060,-87,10 Jul 2014 13:53:37,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1183,32242585,-110963978,-87,10 Jul 2014 13:53:38,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1184,32242586,-110963887,-85,10 Jul 2014 13:53:39,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1185,32242585,-110963796,-85,10 Jul 2014 13:53:40,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1186,32242587,-110963702,-85,10 Jul 2014 13:53:41,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1187,32242584,-110963603,-85,10 Jul 2014 13:53:42,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1188,32242581,-110963502,-85,10 Jul 2014 13:53:43,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1189,32242580,-110963403,-87,10 Jul 2014 13:53:44,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1190,32242580,-110963298,-87,10 Jul 2014 13:53:45,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1191,32242580,-110963198,-87,10 Jul 2014 13:53:46,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1192,32242583,-110963091,-87,10 Jul 2014 13:53:47,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1193,32242587,-110962988,-91,10 Jul 2014 13:53:48,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1194,32242590,-110962884,-91,10 Jul 2014 13:53:49,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1195,32242593,-110962781,-93,10 Jul 2014 13:53:50,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1196,32242593,-110962675,-93,10 Jul 2014 13:53:56,310,260,34776,58202,32242176,-110993262,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,851,1640,851,1640,-1,,
1197,32242593,-110962573,-95,10 Jul 2014 13:53:56,310,260,34776,58202,32242176,-110993262,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,0,0,0,0,-1,,
1198,32242593,-110962478,-95,10 Jul 2014 13:53:56,310,260,34776,58202,32242176,-110993262,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,0,0,0,0,-1,,
1199,32242593,-110962377,-95,10 Jul 2014 13:53:56,310,260,34776,58202,32242176,-110993262,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,0,0,0,0,-1,,
1200,32242594,-110962280,-95,10 Jul 2014 13:53:56,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,0,0,0,0,-1,,
1201,32242594,-110962181,-95,10 Jul 2014 13:53:56,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,0,701,0,701,-1,,
1202,32242597,-110962075,-95,10 Jul 2014 13:53:57,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,52,641,52,641,-1,,
1203,32242599,-110961969,-95,10 Jul 2014 13:53:58,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,80,0,80,0,-1,,
1204,32242600,-110961861,-93,10 Jul 2014 13:53:59,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,IN,samsung,GT-I9305,1804,641,1804,641,-1,,
1205,32242602,-110961748,-93,10 Jul 2014 13:54:00,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,4320,120,4320,120,-1,,
1206,32242594,-110961644,-93,10 Jul 2014 13:54:01,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,3709,184,3709,184,-1,,
1207,32242588,-110961543,-93,10 Jul 2014 13:54:02,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,7665,312,7665,312,-1,,
1208,32242585,-110961447,-93,10 Jul 2014 13:54:03,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,0,0,0,0,-1,,
1209,32242581,-110961354,-93,10 Jul 2014 13:54:04,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1210,32242577,-110961277,-93,10 Jul 2014 13:54:05,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,561,0,561,-1,,
1211,32242585,-110961208,-93,10 Jul 2014 13:54:08,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,40,0,40,0,-1,,
1212,32242585,-110961117,-89,10 Jul 2014 13:54:10,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1213,32242586,-110961048,-89,10 Jul 2014 13:54:11,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1214,32242582,-110960978,-85,10 Jul 2014 13:54:12,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1215,32242582,-110960895,-85,10 Jul 2014 13:54:13,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1216,32242583,-110960806,-85,10 Jul 2014 13:54:14,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1217,32242587,-110960716,-79,10 Jul 2014 13:54:15,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1218,32242586,-110960614,-79,10 Jul 2014 13:54:16,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1219,32242588,-110960510,-79,10 Jul 2014 13:54:17,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1220,32242592,-110960402,-81,10 Jul 2014 13:54:18,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1221,32242593,-110960295,-81,10 Jul 2014 13:54:19,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1222,32242598,-110960201,-81,10 Jul 2014 13:54:20,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1223,32242598,-110960099,-87,10 Jul 2014 13:54:21,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1224,32242602,-110960012,-87,10 Jul 2014 13:54:22,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1225,32242606,-110959930,-87,10 Jul 2014 13:54:23,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1226,32242606,-110959858,-87,10 Jul 2014 13:54:24,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1227,32242605,-110959798,-87,10 Jul 2014 13:54:25,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1228,32242598,-110959729,-87,10 Jul 2014 13:54:27,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1229,32242580,-110959675,-87,10 Jul 2014 13:54:39,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1230,32242524,-110959637,-87,10 Jul 2014 13:54:41,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1231,32242427,-110959635,-87,10 Jul 2014 13:54:43,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1232,32242357,-110959632,-87,10 Jul 2014 13:54:44,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1233,32242285,-110959634,-87,10 Jul 2014 13:54:45,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1234,32242210,-110959637,-87,10 Jul 2014 13:54:46,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1235,32242113,-110959641,-87,10 Jul 2014 13:54:47,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1236,32242015,-110959648,-87,10 Jul 2014 13:54:48,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,474,0,474,-1,,
1237,32241919,-110959651,-87,10 Jul 2014 13:54:49,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,OUT,samsung,GT-I9305,40,474,40,474,-1,,
1238,32241835,-110959644,-87,10 Jul 2014 13:54:50,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,6256,200,6256,200,-1,,
1239,32241758,-110959647,-87,10 Jul 2014 13:54:51,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1240,32241693,-110959643,-87,10 Jul 2014 13:54:52,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1241,32241626,-110959694,-87,10 Jul 2014 13:54:54,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1242,32241610,-110959802,-87,10 Jul 2014 13:54:56,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,289,0,289,-1,,
1243,32241602,-110959884,-87,10 Jul 2014 13:54:57,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,577,370,577,370,-1,,
1244,32241599,-110959977,-87,10 Jul 2014 13:54:58,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,1552,340,1552,340,-1,,
1245,32241601,-110960077,-87,10 Jul 2014 13:54:59,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,2346,1205,2346,1205,-1,,
1246,32241601,-110960176,-87,10 Jul 2014 13:55:00,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,1085,52,1085,52,-1,,
1247,32241602,-110960276,-87,10 Jul 2014 13:55:01,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,OUT,samsung,GT-I9305,0,0,0,0,-1,,
1248,32241603,-110960375,-87,10 Jul 2014 13:55:02,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1249,32241605,-110960473,-87,10 Jul 2014 13:55:03,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1250,32241610,-110960574,-87,10 Jul 2014 13:55:04,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1251,32241611,-110960672,-87,10 Jul 2014 13:55:05,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1252,32241609,-110960769,-87,10 Jul 2014 13:55:06,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1253,32241609,-110960863,-87,10 Jul 2014 13:55:07,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1254,32241606,-110960957,-87,10 Jul 2014 13:55:08,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1255,32241604,-110961053,-87,10 Jul 2014 13:55:09,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1256,32241602,-110961147,-87,10 Jul 2014 13:55:10,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1257,32241601,-110961236,-87,10 Jul 2014 13:55:11,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1258,32241599,-110961332,-87,10 Jul 2014 13:55:12,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1259,32241592,-110961425,-91,10 Jul 2014 13:55:13,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1260,32241587,-110961523,-91,10 Jul 2014 13:55:14,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1261,32241584,-110961624,-91,10 Jul 2014 13:55:15,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1262,32241583,-110961718,-91,10 Jul 2014 13:55:16,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1263,32241581,-110961819,-91,10 Jul 2014 13:55:17,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1264,32241580,-110961918,-91,10 Jul 2014 13:55:18,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1265,32241582,-110962017,-91,10 Jul 2014 13:55:19,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1266,32241581,-110962118,-91,10 Jul 2014 13:55:20,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1267,32241580,-110962219,-91,10 Jul 2014 13:55:21,310,260,34776,60692,25136312,99197007,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1268,32241579,-110962313,-91,10 Jul 2014 13:55:22,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1269,32241578,-110962409,-91,10 Jul 2014 13:55:23,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1270,32241580,-110962506,-91,10 Jul 2014 13:55:24,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1271,32241577,-110962601,-91,10 Jul 2014 13:55:25,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1272,32241579,-110962698,-89,10 Jul 2014 13:55:26,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1273,32241580,-110962799,-89,10 Jul 2014 13:55:27,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1274,32241574,-110962895,-89,10 Jul 2014 13:55:28,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1275,32241569,-110962990,-89,10 Jul 2014 13:55:29,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1276,32241561,-110963086,-89,10 Jul 2014 13:55:30,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1277,32241570,-110963189,-89,10 Jul 2014 13:55:31,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1278,32241574,-110963294,-89,10 Jul 2014 13:55:32,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1279,32241575,-110963395,-89,10 Jul 2014 13:55:33,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1280,32241577,-110963503,-89,10 Jul 2014 13:55:34,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1281,32241574,-110963616,-89,10 Jul 2014 13:55:35,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1282,32241579,-110963732,-89,10 Jul 2014 13:55:36,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1283,32241583,-110963851,-89,10 Jul 2014 13:55:37,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1284,32241579,-110963962,-89,10 Jul 2014 13:55:38,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1285,32241580,-110964074,-89,10 Jul 2014 13:55:39,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1286,32241585,-110964188,-89,10 Jul 2014 13:55:40,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1287,32241584,-110964297,-89,10 Jul 2014 13:55:41,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1288,32241580,-110964412,-89,10 Jul 2014 13:55:42,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1289,32241578,-110964528,-91,10 Jul 2014 13:55:43,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1290,32241576,-110964642,-91,10 Jul 2014 13:55:44,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1291,32241577,-110964755,-91,10 Jul 2014 13:55:45,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1292,32241578,-110964867,-91,10 Jul 2014 13:55:46,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1293,32241582,-110964984,-91,10 Jul 2014 13:55:47,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1294,32241582,-110965101,-91,10 Jul 2014 13:55:48,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1295,32241580,-110965214,-89,10 Jul 2014 13:55:49,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,40,40,40,40,-1,,
1296,32241581,-110965328,-89,10 Jul 2014 13:55:50,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,0,0,0,0,-1,,
1297,32241583,-110965414,-89,10 Jul 2014 13:55:51,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1298,32241585,-110965490,-89,10 Jul 2014 13:55:52,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,OUT,samsung,GT-I9305,0,97,0,97,-1,,
1299,32241583,-110965545,-85,10 Jul 2014 13:55:53,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,INOUT,samsung,GT-I9305,95,52,95,52,-1,,
1300,32241585,-110965612,-85,10 Jul 2014 13:55:55,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1301,32241586,-110965716,-85,10 Jul 2014 13:55:57,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1302,32241585,-110965783,-85,10 Jul 2014 13:55:58,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1303,32241581,-110965867,-85,10 Jul 2014 13:55:59,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1304,32241578,-110965955,-85,10 Jul 2014 13:56:00,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1305,32241576,-110966056,-85,10 Jul 2014 13:56:01,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1306,32241571,-110966161,-85,10 Jul 2014 13:56:02,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1307,32241568,-110966278,-79,10 Jul 2014 13:56:03,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1308,32241571,-110966396,-79,10 Jul 2014 13:56:04,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1309,32241570,-110966515,-79,10 Jul 2014 13:56:05,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1310,32241569,-110966638,-79,10 Jul 2014 13:56:06,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1311,32241568,-110966761,-79,10 Jul 2014 13:56:07,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
1312,32241569,-110966878,-79,10 Jul 2014 13:56:08,310,260,34776,38681,32243495,-110968668,EDGE,-1,IDLE,No,CONNECTED,NONE,samsung,GT-I9305,0,0,0,0,-1,,
